id,name,category,alcoholType,glass,instructions,imageUrl,ingredients/0/name,ingredients/0/measure,ingredients/1/name,ingredients/1/measure,ingredients/2/name,ingredients/2/measure,ingredients/3/name,ingredients/3/measure,ingredients/4/name,ingredients/4/measure,ingredients/5/name,ingredients/5/measure,ingredients/6/name,ingredients/6/measure,ingredients/7/name,ingredients/7/measure,ingredients/8/name,ingredients/8/measure,ingredients/9/name,ingredients/9/measure,ingredients/10/name,ingredients/10/measure,ingredients/11/name,ingredients/11/measure
17186,Clover Club,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Dry shake ingredients to emulsify, add ice, shake and served straight up.",https://www.thecocktaildb.com/images/media/drink/t0aja61504348715.jpg,Gin,4.5 cl,Grenadine,2 tsp,Lemon,Juice of 1/2,Egg white,1,,,,,,,,,,,,,,,,
17250,Corpse Reviver #2,Cocktail,ALCOHOLIC,Cocktail glass,"Shake, strain, straight up, cocktail glass rinsed with absinthe
",https://www.thecocktaildb.com/images/media/drink/gifgao1513704334.jpg,Gin,2.3 cl,Triple Sec,2.3 cl,Lillet Blanc,2.3 cl,Lemon Juice,2.3 cl,Absinthe,1 dash,,,,,,,,,,,,,,
17187,Derby,Ordinary Drink,ALCOHOLIC,Cocktail glass,Pour all ingredients into a mixing glass with ice. Stir. Strain into a cocktail glass. Garnish with a sprig of fresh mint in the drink.,https://www.thecocktaildb.com/images/media/drink/i502ra1504349156.jpg,gin,6 cl,Peach Bitters,2 dashes,Mint,2 Fresh leaves,,,,,,,,,,,,,,,,,,
11320,Dragonfly,Ordinary Drink,ALCOHOLIC,Highball glass,"In a highball glass almost filled with ice cubes, combine the gin and ginger ale. Stir well. Garnish with the lime wedge.",https://www.thecocktaildb.com/images/media/drink/lnvbip1504389100.jpg,Gin,4.5 cl,Ginger ale,12 cl,Lime,1,,,,,,,,,,,,,,,,,,
11326,Dubonnet Cocktail,Ordinary Drink,ALCOHOLIC,Cocktail glass,Stir all ingredients (except lemon peel) with ice and strain into a cocktail glass. Add the twist of lemon peel and serve.,https://www.thecocktaildb.com/images/media/drink/xxsuwr1439457147.jpg,Dubonnet Rouge,4.5 cl,Gin,2.3 cl,Bitters,1 dash,Lemon peel,1 twist of,,,,,,,,,,,,,,,,
11338,English Highball,Ordinary Drink,ALCOHOLIC,Highball glass,"Pour brandy, gin, and sweet vermouth into a highball glass over ice cubes. Fill with carbonated water. Add the twist of lemon peel, stir, and serve. (Ginger ale may be substituted for carbonated water, if preferred.)",https://www.thecocktaildb.com/images/media/drink/dhvr7d1504519752.jpg,Brandy,2.3 cl,Gin,2.3 cl,Sweet Vermouth,2.3 cl,Carbonated water,,Lemon peel,,,,,,,,,,,,,,,
11339,English Rose Cocktail,Ordinary Drink,ALCOHOLIC,Cocktail glass,Rub rim of cocktail glass with lemon juice and dip rim of glass in powdered sugar. Shake all ingredients (except cherry) with ice and strain into sugar-rimmed glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/yxwrpp1441208697.jpg,Apricot brandy,2.3 cl,Gin,4.5 cl,Dry Vermouth,2.3 cl,Grenadine,1 tsp,Lemon juice,1/4 tsp,Cherry,1,,,,,,,,,,,,
11368,Flying Dutchman,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"In an old-fashioned glass almost filled with ice cubes, combine the gin and triple sec. Stir well.",https://www.thecocktaildb.com/images/media/drink/akik8t1504519958.jpg,Gin,6 cl,Triple sec,1.5 cl,,,,,,,,,,,,,,,,,,,,
11379,"French ""75""",Ordinary Drink,ALCOHOLIC,Collins glass,"In a shaker half-filled with ice cubes, combine the gin, sugar, and lemon juice. Shake well. Pour into a collins glass. Top with the Champagne. Stir well and garnish with the orange slice and the cherry.",https://www.thecocktaildb.com/images/media/drink/qpvxsx1439906903.jpg,Gin,4.5 cl,Sugar,2 tsp superfine,Lemon juice,4.5 cl,Champagne,12 cl Chilled,Orange,1,Maraschino cherry,1,,,,,,,,,,,,
17197,French 75,Ordinary Drink,ALCOHOLIC,Collins glass,"Combine gin, sugar, and lemon juice in a cocktail shaker filled with ice. Shake vigorously and strain into a chilled champagne glass. Top up with Champagne. Stir gently.",https://www.thecocktaildb.com/images/media/drink/4qnyty1504368615.jpg,Gin,4.5 cl,Sugar,2 tsp superfine,Lemon juice,4.5 cl,Champagne,12 cl Chilled,Orange,1,Maraschino cherry,1,,,,,,,,,,,,
17248,French Negroni,Cocktail,ALCOHOLIC,Martini Glass,"1. Add ice to a shaker and pour in all ingredients.
2. Using a bar spoon, stir 40 to 45 revolutions or until thoroughly chilled.
3. Strain into a martini glass or over ice into a rocks glass. Garnish with orange twist.",https://www.thecocktaildb.com/images/media/drink/x8lhp41513703167.jpg,Gin,3 cl,Lillet,3 cl,Sweet Vermouth,3 cl,Orange Peel,1,,,,,,,,,,,,,,,,
11396,Gentleman's Club,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"In an old-fashioned glass almost filled with ice cubes, combine all of the ingredients. Stir well.",https://www.thecocktaildb.com/images/media/drink/ezvy1c1504883335.jpg,Gin,4.5 cl,Brandy,3 cl,Sweet Vermouth,3 cl,Club soda,3 cl,,,,,,,,,,,,,,,,
17255,Gimlet,Cocktail,ALCOHOLIC,Martini Glass,"Add all the ingredients to a shaker and fill with ice.

Shake, and strain into a chilled cocktail glass or an Old Fashioned glass filled with fresh ice.

Garnish with a lime wheel.",https://www.thecocktaildb.com/images/media/drink/3xgldt1513707271.jpg,Gin,7.5 cl,Lime Juice,1.5 cl,Sugar Syrup,1.5 cl,Lime,1,,,,,,,,,,,,,,,,
11403,Gin And Tonic,Ordinary Drink,ALCOHOLIC,Highball glass,Pour the gin and the tonic water into a highball glass almost filled with ice cubes. Stir well. Garnish with the lime wedge.,https://www.thecocktaildb.com/images/media/drink/wtyxvx1472405831.jpg,Gin,6 cl,Tonic water,15 cl,Lime,1,,,,,,,,,,,,,,,,,,
11407,Gin Cooler,Ordinary Drink,ALCOHOLIC,Collins glass,Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice and add gin. Fill with carbonated water and stir. Add the lemon peel and the orange spiral so that the end of the orange spiral dangles over rim of glass.,https://www.thecocktaildb.com/images/media/drink/wsyrvv1478820109.jpg,Gin,6 cl,Carbonated water,,Powdered sugar,,Orange spiral,,Lemon peel,,,,,,,,,,,,,,,
11408,Gin Daisy,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the wine, lemon juice, sugar, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the cherry and the orange slice.",https://www.thecocktaildb.com/images/media/drink/qwxysv1478819943.jpg,Gin,6 cl,Lemon juice,3 cl,Sugar,1/2 tsp superfine,Grenadine,1/2 tsp,Maraschino cherry,1,Orange,1,,,,,,,,,,,,
11410,Gin Fizz,Ordinary Drink,ALCOHOLIC,Highball glass,"Shake all ingredients with ice cubes, except soda water. Pour into glass. Top with soda water.",https://www.thecocktaildb.com/images/media/drink/xhl8q31504351772.jpg,Gin,6 cl,Lemon,Juice of 1/2,Powdered sugar,1 tsp,Carbonated water,,,,,,,,,,,,,,,,,
17230,Gin Rickey,Cocktail,ALCOHOLIC,Highball glass,Half-fill a tall glass with ice. Mix the gin and Grenadine together and pour over the ice. Add the lime or lemon juice and top off with soda water. Decorate the glass with lime and/or lemon slices.,https://www.thecocktaildb.com/images/media/drink/s00d6f1504883945.jpg,Gin,6 cl,Grenadine,1 tsp,lemon,Juice of 1/2,Soda Water,Top up with,Lime,Garnish,,,,,,,,,,,,,,
11415,Gin Sling,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,Dissolve powdered sugar in mixture of water and juice of lemon. Add gin. Pour into an old-fashioned glass over ice cubes and stir. Add the twist of orange peel and serve.,https://www.thecocktaildb.com/images/media/drink/h8wmm41504883440.jpg,Gin,6 cl,Lemon,Juice of 1/2,Powdered sugar,1 tsp,Water,1 tsp,Orange peel,Twist of,,,,,,,,,,,,,,
11416,Gin Smash,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"Muddle sugar with carbonated water and mint sprigs in an old-fashioned glass. Add gin and 1 ice cube. Stir, add the orange slice and the cherry, and serve.",https://www.thecocktaildb.com/images/media/drink/hp41fi1504883656.jpg,Gin,6 cl,Carbonated water,3 cl,Sugar,1 cube,Mint,4,Orange,1 slice,Cherry,1,,,,,,,,,,,,
11417,Gin Sour,Ordinary Drink,ALCOHOLIC,Whiskey sour glass,"In a shaker half-filled with ice cubes, combine the gin, lemon juice, and sugar. Shake well. Strain into a sour glass and garnish with the orange slice and the cherry.",https://www.thecocktaildb.com/images/media/drink/mt7l7m1504883523.jpg,Gin,6 cl,Lemon juice,3 cl,Sugar,1/2 tsp superfine,Orange,1,Maraschino cherry,1,,,,,,,,,,,,,,
11418,Gin Squirt,Ordinary Drink,ALCOHOLIC,Highball glass,"Stir gin, grenadine, and powdered sugar with ice and strain into a highball glass over ice cubes. Fill with carbonated water and stir. Decorate with the pineapple chunks and the strawberries and serve.",https://www.thecocktaildb.com/images/media/drink/xrbhz61504883702.jpg,Gin,4.5 cl,Grenadine,1 tsp,Powdered sugar,1 tblsp,Pineapple,3 chunks,Strawberries,2,Carbonated water,,,,,,,,,,,,,
11419,Gin Swizzle,Ordinary Drink,ALCOHOLIC,Highball glass,"In a shaker half-filled with ice cubes, combine the lime juice, sugar, gin, and bitters. Shake well. Almost fill a colling glass with ice cubes. Stir until the glass is frosted. Strain the mixture in the shaker into the glass and add the club soda.",https://www.thecocktaildb.com/images/media/drink/sybce31504884026.jpg,Lime juice,4.5 cl,Sugar,1 tsp superfine,Gin,6 cl,Bitters,1 dash,Club soda,9 cl,,,,,,,,,,,,,,
11420,Gin Toddy,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"Mix powdered sugar and water in an old-fashioned glass. Add gin and one ice cube. Stir, add the twist of lemon peel, and serve.",https://www.thecocktaildb.com/images/media/drink/l9gi5h1504820724.jpg,Gin,6 cl,Water,2 tsp,Powdered sugar,1/2 tsp,Lemon peel,1 twist of,,,,,,,,,,,,,,,,
11433,Grass Skirt,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"In a shaker half-filled with ice cubes, combine the gin, triple sec, pineapple juice, and grenadine. Shake well. Pour into an old-fashioned glass and garnish with the pineapple slice.",https://www.thecocktaildb.com/images/media/drink/qyvprp1473891585.jpg,Gin,4.5 cl,Triple sec,3 cl,Pineapple juice,3 cl,Grenadine,1/2 tsp,Pineapple,1,,,,,,,,,,,,,,
11472,Hawaiian Cocktail,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/ujoh9x1504882987.jpg,Gin,6 cl,Triple sec,1.5 cl,Pineapple juice,1 tblsp,,,,,,,,,,,,,,,,,,
12706,Imperial Cocktail,Cocktail,ALCOHOLIC,Cocktail glass,Shake with ice and strain into cocktail glass.,https://www.thecocktaildb.com/images/media/drink/bcsj2e1487603625.jpg,Lime juice,4 cl,Gin,2 cl,Aperol,4 cl,,,,,,,,,,,,,,,,,,
11566,Jewel Of The Nile,Ordinary Drink,ALCOHOLIC,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/hx4nrb1504884947.jpg,Gin,4.5 cl,Green Chartreuse,1.5 cl,Yellow Chartreuse,1.5 cl,,,,,,,,,,,,,,,,,,
16178,Jitterbug,Cocktail,ALCOHOLIC,Cocktail Glass,"Wet glass, dip rim in sugar. Then add Ice. Then add everything else. It's that simple!",https://www.thecocktaildb.com/images/media/drink/wwqvrq1441245318.jpg,Gin,2 jiggers,Vodka,1 jigger,Grenadine,3 dashes,Lime juice,1 shot,Sugar,Around rim put 1 pinch,Sugar syrup,3 dashes,Soda water,Fill to top with,,,,,,,,,,
11634,Lady Love Fizz,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients (except carbonated water) with ice and strain into a cocktail glass over two ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/20d63k1504885263.jpg,Gin,6 cl,Light cream,2 tsp,Powdered sugar,1 tsp,Lemon,Juice of 1/2,Egg white,1,Carbonated water,,,,,,,,,,,,,
11662,London Town,Ordinary Drink,ALCOHOLIC,Cocktail glass,"In a mixing glass half-filled with ice cubes, combine all of the ingredients. Stir well. Strain into a cocktail glass.",https://www.thecocktaildb.com/images/media/drink/rpsrqv1468923507.jpg,Gin,4.5 cl,Maraschino liqueur,1.5 cl,Orange bitters,2 dashes,,,,,,,,,,,,,,,,,,
11664,Lone Tree Cocktail,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Stir ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/tsxpty1468923417.jpg,Sweet Vermouth,2.3 cl,Gin,4.5 cl,,,,,,,,,,,,,,,,,,,,
11666,Lone Tree Cooler,Ordinary Drink,ALCOHOLIC,Collins glass,"Stir powdered sugar and 2 oz. carbonated water in a collins glass. Fill glass with ice, add gin and vermouth, and stir. Fill with carbonated water and stir again. Add the twist of lemon peel and the orange spiral so that the end dangles over rim of glass.",https://www.thecocktaildb.com/images/media/drink/wsyqry1479298485.jpg,Carbonated water,,Gin,,Dry Vermouth,,Powdered sugar,,Orange spiral,,Lemon peel,,,,,,,,,,,,,
17256,Martinez 2,Cocktail,ALCOHOLIC,Cocktail glass,"Add all ingredients to a mixing glass and fill with ice.

Stir until chilled, and strain into a chilled coupe glass.",https://www.thecocktaildb.com/images/media/drink/fs6kiq1513708455.jpg,Gin,4.5 cl,Sweet Vermouth,4.5 cl,Maraschino Liqueur,1 tsp,Angostura Bitters,2 dashes,,,,,,,,,,,,,,,,
11720,Martinez Cocktail,Cocktail,ALCOHOLIC,Cocktail glass,Stir all ingredients (except cherry) with ice and strain into a cocktail glass. Top with the cherry and serve.,https://www.thecocktaildb.com/images/media/drink/wwxwvr1439906452.jpg,Gin,3 cl,Dry Vermouth,3 cl,Triple sec,1/4 tsp,Orange bitters,1 dash,Cherry,1,,,,,,,,,,,,,,
11728,Martini,Cocktail,ALCOHOLIC,Cocktail glass,"Straight: Pour all ingredients into mixing glass with ice cubes. Stir well. Strain in chilled martini cocktail glass. Squeeze oil from lemon peel onto the drink, or garnish with olive.",https://www.thecocktaildb.com/images/media/drink/71t8581504353095.jpg,Gin,5 cl,Dry Vermouth,1 cl,Olive,1,,,,,,,,,,,,,,,,,,
17189,Monkey Gland,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake well over ice cubes in a shaker, strain into a chilled cocktail glass.",https://www.thecocktaildb.com/images/media/drink/94psp81504350690.jpg,Gin,6 cl,Benedictine,1 tsp,Orange juice,1.5 cl,Grenadine,1 tsp,,,,,,,,,,,,,,,,
13192,National Aquarium,Ordinary Drink,ALCOHOLIC,Collins Glass,Pour all ingredients into a shaker of ice. Shake well. Serve on the rocks.,https://www.thecocktaildb.com/images/media/drink/dlw0om1503565021.jpg,Rum,1.5 cl,Vodka,1.5 cl,Gin,1.5 cl,Blue Curacao,1.5 cl,Sour mix,6 cl,Lemon-lime soda,1 splash,,,,,,,,,,,,
15549,Negroni,Ordinary Drink,ALCOHOLIC,Old-fashioned glass,"Stir into glass over ice, garnish and serve.",https://www.thecocktaildb.com/images/media/drink/tutwwv1439907127.jpg,Gin,3 cl,Campari,3 cl,Sweet Vermouth,3 cl,,,,,,,,,,,,,,,,,,
11870,Orange Oasis,Ordinary Drink,ALCOHOLIC,Highball glass,"Shake brandy, gin, and orange juice with ice and strain into a highball glass over ice cubes. Fill with ginger ale, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/xqqytq1441167923.jpg,Cherry brandy,1.5 cl,Gin,4.5 cl,Orange juice,12 cl,Ginger ale,,,,,,,,,,,,,,,,,
17190,Paradise,Ordinary Drink,ALCOHOLIC,Cocktail glass,Shake together over ice. Strain into cocktail glass and serve chilled.,https://www.thecocktaildb.com/images/media/drink/ejozd71504351060.jpg,Gin,7 parts,Apricot Brandy,4 parts,Orange Juice,3 parts,,,,,,,,,,,,,,,,,,
17249,Pegu Club,Cocktail,ALCOHOLIC,Cocktail glass,"Shake, strain, up, cocktail glass",https://www.thecocktaildb.com/images/media/drink/jfkemm1513703902.jpg,Gin,4.5 cl,Orange Curacao,2.3 cl,Lime Juice,2.3 cl,Angostura Bitters,1 dash,Orange Bitters,1 dash,,,,,,,,,,,,,,
11936,Pink Gin,Ordinary Drink,ALCOHOLIC,White wine glass,"Pour the bitters into a wine glass. Swirl the glass to coat the inside with the bitters, shake out the excess. Pour the gin into the glass. Do not add ice.",https://www.thecocktaildb.com/images/media/drink/qyr51e1504888618.jpg,Bitters,3 dashes,Gin,6 cl,,,,,,,,,,,,,,,,,,,,
11938,Pink Lady,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/5ia6j21504887829.jpg,Gin,4.5 cl,Grenadine,1 tsp,Light cream,1 tsp,Egg white,1,,,,,,,,,,,,,,,,
11959,Poppy Cocktail,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/cslw1w1504389915.jpg,Gin,4.5 cl,Creme de Cacao,2.3 cl white,,,,,,,,,,,,,,,,,,,,
11991,Queen Elizabeth,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Stir all ingredients with ice, strain into a cocktail glass, and serve.",https://www.thecocktaildb.com/images/media/drink/vpqspv1478963339.jpg,Dry Vermouth,1.5 cl,Gin,4.5 cl,Benedictine,1 1/2 tsp,,,,,,,,,,,,,,,,,,
17208,Rose,Ordinary Drink,ALCOHOLIC,Cocktail glass,"Shake together in a cocktail shaker, then strain into chilled glass. Garnish and serve.",https://www.thecocktaildb.com/images/media/drink/8kxbvq1504371462.jpg,Dry Vermouth,1.5 cl,Gin,3 cl,Apricot brandy,1.5 cl,Lemon juice,1/2 tsp,Grenadine,1 tsp,Powdered sugar,,,,,,,,,,,,,
17245,Rosemary Blue,Cocktail,ALCOHOLIC,Balloon Glass,"1) Add the Bombay Sapphire, Blue Curacao, rosemary sprig and gently squeezed lemon wedge to a balloon glass. Swirl well to combine.
2) Fill with cubed ice and top with the Fever-Tree Light Tonic Water.
3) Gently fold with a bar spoon to mix.",https://www.thecocktaildb.com/images/media/drink/qwc5f91512406543.jpg,Gin,50 ml,Blue Curacao,15 ml,Tonic Water,100 ml,Rosemary,Garnish with,,,,,,,,,,,,,,,,
12055,Royal Fizz,Ordinary Drink,ALCOHOLIC,Collins glass,Shake all ingredients (except cola) with ice and strain into a chilled collins glass. Fill with cola and serve.,https://www.thecocktaildb.com/images/media/drink/wrh44j1504390609.jpg,Gin,3 cl,Sweet and sour,6 cl,Egg,1 whole,Coca-Cola,,,,,,,,,,,,,,,,,
12057,Royal Gin Fizz,Ordinary Drink,ALCOHOLIC,Highball glass,"Shake all ingredients (except carbonated water) with ice and strain into a highball glass over two ice cubes. Fill with carbonated water, stir, and serve.",https://www.thecocktaildb.com/images/media/drink/pe1x1c1504735672.jpg,Gin,6 cl,Lemon,Juice of 1/2,Powdered sugar,1 tsp,Egg,1 whole,Carbonated water,,,,,,,,,,,,,,,
17114,Ruby Tuesday,Cocktail,ALCOHOLIC,Highball glass,Pour gin and cranberry into a highball filled with ice cubes. Add grenadine and stir.,https://www.thecocktaildb.com/images/media/drink/qsyqqq1441553437.jpg,Gin,6 cl,Cranberry juice,15 cl,Grenadine,2 splashes,,,,,,,,,,,,,,,,,,
17233,Salted Toffee Martini,Cocktail,ALCOHOLIC,Cocktail glass,"Add ice, toffee gin, chocolate liqueur and Amaretto to a cocktail shaker and shake vigorously. 
Pour the chocolate syrup into a saucer and dip the top of a martini glass into the sauce. Grate some of the Willie\'s sea salt chocolate into another saucer and dip the coated glass, so the flakes stick to the sauce, creating a chocolate rim!
Pour the contents of the shaker into your chocolatey glass and sprinkle with more grated chocolate - enjoy!  ",https://www.thecocktaildb.com/images/media/drink/3s6mlr1509551211.jpg,Gin,50 ml,Chocolate liqueur,30 ml,Amaretto,15 ml,Chocolate Sauce,Garnish,Salted Chocolate,Grated,,,,,,,,,,,,,,
12107,Salty Dog,Ordinary Drink,ALCOHOLIC,Highball glass,"Pour all ingredients over ice cubes in a highball glass. Stir well and serve. (Vodka may be substituted for gin, if preferred.)",https://www.thecocktaildb.com/images/media/drink/4vfge01504890216.jpg,Grapefruit juice,15 cl,Gin,4.5 cl,Salt,1/4 tsp,,,,,,,,,,,,,,,,,,
12214,Singapore Sling,Ordinary Drink,ALCOHOLIC,Hurricane glass,Pour all ingredients into cocktail shaker filled with ice cubes. Shake well. Strain into highball glass. Garnish with pineapple and cocktail cherry.,https://www.thecocktaildb.com/images/media/drink/tvtrrt1439906288.jpg,Cherry brandy,1.5 cl,Grenadine,1.5 cl,Gin,3 cl,Sweet and sour,6 cl,Carbonated water,,Cherry,,,,,,,,,,,,,
12760,Surf City Lifesaver,Ordinary Drink,ALCOHOLIC,Highball glass,Lots of ice and soda top up in tall glass with cherry and a grin.,https://www.thecocktaildb.com/images/media/drink/2rzfer1487602699.jpg,Ouzo,1 part,Bailey's irish cream,1 part,Gin,2 parts,Grand Marnier,1/2 part,,,,,,,,,,,,,,,,
17824,The Laverstoke,Cocktail,ALCOHOLIC,Balloon Glass,"1) Squeeze two lime wedges into a balloon glass then add the cordial, Bombay Sapphire and MARTINI Rosso Vermouth, swirl to mix.

2) Fully fill the glass with cubed ice and stir to chill.

3) Top with Fever-Tree Ginger Ale and gently stir again to combine.

4) Garnish with a snapped ginger slice and an awoken mint sprig.",https://www.thecocktaildb.com/images/media/drink/6xfj5t1517748412.jpg,Gin,50 ml,Elderflower cordial,15 ml,Rosso Vermouth,15 ml,Tonic Water,75 ml,Lime,2 Wedges,Ginger,1 Slice,Mint,1 Large Sprig,,,,,,,,,,
